product_code;name;producer_code;category;producer;short_description;description;price;currency;availability;unit;delivery;stock;active;seo_title;vat;images 1
PKM-SSP-86;Sylveon ex;86;Karty Pokémon > Scarlet & Violet > Surging Sparks;Pokémon;"<ul style=""margin:0 0 0.7em 1.2em; padding:0; font-size:1.14em;""><li><strong>Sylveon ex</strong></li><li style=""margin-top:0.3em;"">Zestaw: Surging Sparks</li><li style=""margin-top:0.3em;"">Numer karty: 86</li><li style=""margin-top:0.3em;"">Stan: NM</li><li style=""margin-top:0.3em;"">Typ: </li></ul>";"<div style=""font-size:1.10em;line-height:1.7;""><h2 style=""margin:0 0 0.4em 0;"">Sylveon ex – Pokémon TCG</h2><p><strong>Zestaw:</strong> Surging Sparks<br><strong>Numer karty:</strong> 86<br><strong>Typ:</strong> <br><strong>Stan:</strong> NM</p><div style=""display:flex;align-items:center;margin:0.5em 0;""><img src=""https://www.pngkey.com/png/full/231-2310791_psa-grading-standards-professional-sports-authenticator.png"" alt=""PSA 10"" style=""height:24px;width:auto;margin-right:0.4em;""/><span>Wartość tej karty w ocenie PSA 10 (2025-09-09): ok. ??? PLN</span></div><p>Dlaczego warto kupić w Kartoteka.shop?</p><ul><li>Oryginalne karty Pokémon</li><li>Bezpieczna wysyłka i solidne opakowanie</li><li>Profesjonalna obsługa klienta</li></ul><p>Jeśli szukasz więcej kart z tego setu – sprawdź <a href=""https://kartoteka.shop/pl/c/Surging-Sparks"">pozostałe oferty</a>.</p></div>";8.10;PLN;1;szt.;3 dni;1;1;Sylveon ex 86 Surging Sparks;23%;https://sklep839679.shoparena.pl/upload/images/3/img1605.jpg
PKM-TWM-164;Survival Brace;164;Karty Pokémon > Scarlet & Violet > Twilight Masquerade;Pokémon;"<ul style=""margin:0 0 0.7em 1.2em; padding:0; font-size:1.14em;""><li><strong>Survival Brace</strong></li><li style=""margin-top:0.3em;"">Zestaw: Twilight Masquerade</li><li style=""margin-top:0.3em;"">Numer karty: 164</li><li style=""margin-top:0.3em;"">Stan: NM</li><li style=""margin-top:0.3em;"">Typ: </li></ul>";"<div style=""font-size:1.10em;line-height:1.7;""><h2 style=""margin:0 0 0.4em 0;"">Survival Brace – Pokémon TCG</h2><p><strong>Zestaw:</strong> Twilight Masquerade<br><strong>Numer karty:</strong> 164<br><strong>Typ:</strong> <br><strong>Stan:</strong> NM</p><div style=""display:flex;align-items:center;margin:0.5em 0;""><img src=""https://www.pngkey.com/png/full/231-2310791_psa-grading-standards-professional-sports-authenticator.png"" alt=""PSA 10"" style=""height:24px;width:auto;margin-right:0.4em;""/><span>Wartość tej karty w ocenie PSA 10 (2025-09-09): ok. ??? PLN</span></div><p>Dlaczego warto kupić w Kartoteka.shop?</p><ul><li>Oryginalne karty Pokémon</li><li>Bezpieczna wysyłka i solidne opakowanie</li><li>Profesjonalna obsługa klienta</li></ul><p>Jeśli szukasz więcej kart z tego setu – sprawdź <a href=""https://kartoteka.shop/pl/c/Twilight-Masquerade"">pozostałe oferty</a>.</p></div>";2.72;PLN;1;szt.;3 dni;1;1;Survival Brace 164 Twilight Masquerade;23%;https://sklep839679.shoparena.pl/upload/images/3/img1607.jpg
PKM-SCR-105;Melmetal ex;105;Karty Pokémon > Scarlet & Violet > Stellar Crown;Pokémon;"<ul style=""margin:0 0 0.7em 1.2em; padding:0; font-size:1.14em;""><li><strong>Melmetal ex</strong></li><li style=""margin-top:0.3em;"">Zestaw: Stellar Crown</li><li style=""margin-top:0.3em;"">Numer karty: 105</li><li style=""margin-top:0.3em;"">Stan: NM</li><li style=""margin-top:0.3em;"">Typ: </li></ul>";"<div style=""font-size:1.10em;line-height:1.7;""><h2 style=""margin:0 0 0.4em 0;"">Melmetal ex – Pokémon TCG</h2><p><strong>Zestaw:</strong> Stellar Crown<br><strong>Numer karty:</strong> 105<br><strong>Typ:</strong> <br><strong>Stan:</strong> NM</p><div style=""display:flex;align-items:center;margin:0.5em 0;""><img src=""https://www.pngkey.com/png/full/231-2310791_psa-grading-standards-professional-sports-authenticator.png"" alt=""PSA 10"" style=""height:24px;width:auto;margin-right:0.4em;""/><span>Wartość tej karty w ocenie PSA 10 (2025-09-09): ok. ??? PLN</span></div><p>Dlaczego warto kupić w Kartoteka.shop?</p><ul><li>Oryginalne karty Pokémon</li><li>Bezpieczna wysyłka i solidne opakowanie</li><li>Profesjonalna obsługa klienta</li></ul><p>Jeśli szukasz więcej kart z tego setu – sprawdź <a href=""https://kartoteka.shop/pl/c/Stellar-Crown"">pozostałe oferty</a>.</p></div>";3.90;PLN;1;szt.;3 dni;3;1;Melmetal ex 105 Stellar Crown;23%;https://sklep839679.shoparena.pl/upload/images/3/img1609.jpg
PKM-OBF-124;Koraidon ex;124;Karty Pokémon > Scarlet & Violet > Obsidian Flames;Pokémon;"<ul style=""margin:0 0 0.7em 1.2em; padding:0; font-size:1.14em;""><li><strong>Koraidon ex</strong></li><li style=""margin-top:0.3em;"">Zestaw: Obsidian Flames</li><li style=""margin-top:0.3em;"">Numer karty: 124</li><li style=""margin-top:0.3em;"">Stan: NM</li><li style=""margin-top:0.3em;"">Typ: </li></ul>";"<div style=""font-size:1.10em;line-height:1.7;""><h2 style=""margin:0 0 0.4em 0;"">Koraidon ex – Pokémon TCG</h2><p><strong>Zestaw:</strong> Obsidian Flames<br><strong>Numer karty:</strong> 124<br><strong>Typ:</strong> <br><strong>Stan:</strong> NM</p><div style=""display:flex;align-items:center;margin:0.5em 0;""><img src=""https://www.pngkey.com/png/full/231-2310791_psa-grading-standards-professional-sports-authenticator.png"" alt=""PSA 10"" style=""height:24px;width:auto;margin-right:0.4em;""/><span>Wartość tej karty w ocenie PSA 10 (2025-09-09): ok. ??? PLN</span></div><p>Dlaczego warto kupić w Kartoteka.shop?</p><ul><li>Oryginalne karty Pokémon</li><li>Bezpieczna wysyłka i solidne opakowanie</li><li>Profesjonalna obsługa klienta</li></ul><p>Jeśli szukasz więcej kart z tego setu – sprawdź <a href=""https://kartoteka.shop/pl/c/Obsidian-Flames"">pozostałe oferty</a>.</p></div>";5.28;PLN;1;szt.;3 dni;1;1;Koraidon ex 124 Obsidian Flames;23%;https://sklep839679.shoparena.pl/upload/images/3/img1610.jpg
PKM-LOR-48;Kyurem V;48;Karty Pokémon > Sword & Shield > Lost Origin;Pokémon;"<ul style=""margin:0 0 0.7em 1.2em; padding:0; font-size:1.14em;""><li><strong>Kyurem V</strong></li><li style=""margin-top:0.3em;"">Zestaw: Lost Origin</li><li style=""margin-top:0.3em;"">Numer karty: 48</li><li style=""margin-top:0.3em;"">Stan: NM</li><li style=""margin-top:0.3em;"">Typ: </li></ul>";"<div style=""font-size:1.10em;line-height:1.7;""><h2 style=""margin:0 0 0.4em 0;"">Kyurem V – Pokémon TCG</h2><p><strong>Zestaw:</strong> Lost Origin<br><strong>Numer karty:</strong> 48<br><strong>Typ:</strong> <br><strong>Stan:</strong> NM</p><div style=""display:flex;align-items:center;margin:0.5em 0;""><img src=""https://www.pngkey.com/png/full/231-2310791_psa-grading-standards-professional-sports-authenticator.png"" alt=""PSA 10"" style=""height:24px;width:auto;margin-right:0.4em;""/><span>Wartość tej karty w ocenie PSA 10 (2025-09-09): ok. ??? PLN</span></div><p>Dlaczego warto kupić w Kartoteka.shop?</p><ul><li>Oryginalne karty Pokémon</li><li>Bezpieczna wysyłka i solidne opakowanie</li><li>Profesjonalna obsługa klienta</li></ul><p>Jeśli szukasz więcej kart z tego setu – sprawdź <a href=""https://kartoteka.shop/pl/c/Lost-Origin"">pozostałe oferty</a>.</p></div>";3.92;PLN;1;szt.;3 dni;1;1;Kyurem V 48 Lost Origin;23%;https://sklep839679.shoparena.pl/upload/images/3/img1612.jpg
PKM-LOR-103;Duraludon V;103;Karty Pokémon > Sword & Shield > Crown Zenith;Pokémon;"<ul style=""margin:0 0 0.7em 1.2em; padding:0; font-size:1.14em;""><li><strong>Duraludon V</strong></li><li style=""margin-top:0.3em;"">Zestaw: Lost Origin</li><li style=""margin-top:0.3em;"">Numer karty: 103</li><li style=""margin-top:0.3em;"">Stan: NM</li><li style=""margin-top:0.3em;"">Typ: </li></ul>";"<div style=""font-size:1.10em;line-height:1.7;""><h2 style=""margin:0 0 0.4em 0;"">Duraludon V – Pokémon TCG</h2><p><strong>Zestaw:</strong> Lost Origin<br><strong>Numer karty:</strong> 103<br><strong>Typ:</strong> <br><strong>Stan:</strong> NM</p><div style=""display:flex;align-items:center;margin:0.5em 0;""><img src=""https://www.pngkey.com/png/full/231-2310791_psa-grading-standards-professional-sports-authenticator.png"" alt=""PSA 10"" style=""height:24px;width:auto;margin-right:0.4em;""/><span>Wartość tej karty w ocenie PSA 10 (2025-09-09): ok. ??? PLN</span></div><p>Dlaczego warto kupić w Kartoteka.shop?</p><ul><li>Oryginalne karty Pokémon</li><li>Bezpieczna wysyłka i solidne opakowanie</li><li>Profesjonalna obsługa klienta</li></ul><p>Jeśli szukasz więcej kart z tego setu – sprawdź <a href=""https://kartoteka.shop/pl/c/Lost-Origin"">pozostałe oferty</a>.</p></div>";4.70;PLN;1;szt.;3 dni;1;1;Duraludon V 103 Lost Origin;23%;https://sklep839679.shoparena.pl/upload/images/3/img1613.jpg
PKM-LOR-129;Galarian Perrserker V;129;Karty Pokémon > Sword & Shield > Lost Origin;Pokémon;"<ul style=""margin:0 0 0.7em 1.2em; padding:0; font-size:1.14em;""><li><strong>Galarian Perrserker V</strong></li><li style=""margin-top:0.3em;"">Zestaw: Lost Origin</li><li style=""margin-top:0.3em;"">Numer karty: 129</li><li style=""margin-top:0.3em;"">Stan: NM</li><li style=""margin-top:0.3em;"">Typ: </li></ul>";"<div style=""font-size:1.10em;line-height:1.7;""><h2 style=""margin:0 0 0.4em 0;"">Galarian Perrserker V – Pokémon TCG</h2><p><strong>Zestaw:</strong> Lost Origin<br><strong>Numer karty:</strong> 129<br><strong>Typ:</strong> <br><strong>Stan:</strong> NM</p><div style=""display:flex;align-items:center;margin:0.5em 0;""><img src=""https://www.pngkey.com/png/full/231-2310791_psa-grading-standards-professional-sports-authenticator.png"" alt=""PSA 10"" style=""height:24px;width:auto;margin-right:0.4em;""/><span>Wartość tej karty w ocenie PSA 10 (2025-09-09): ok. ??? PLN</span></div><p>Dlaczego warto kupić w Kartoteka.shop?</p><ul><li>Oryginalne karty Pokémon</li><li>Bezpieczna wysyłka i solidne opakowanie</li><li>Profesjonalna obsługa klienta</li></ul><p>Jeśli szukasz więcej kart z tego setu – sprawdź <a href=""https://kartoteka.shop/pl/c/Lost-Origin"">pozostałe oferty</a>.</p></div>";3.90;PLN;1;szt.;3 dni;1;1;Galarian Perrserker V 129 Lost Origin;23%;https://sklep839679.shoparena.pl/upload/images/3/img1614.jpg
PKM-EVS-31;Suicune V;31;Karty Pokémon > Sword & Shield > Evolving Skies;Pokémon;"<ul style=""margin:0 0 0.7em 1.2em; padding:0; font-size:1.14em;""><li><strong>Suicune V</strong></li><li style=""margin-top:0.3em;"">Zestaw: Evolving Skies</li><li style=""margin-top:0.3em;"">Numer karty: 31</li><li style=""margin-top:0.3em;"">Stan: NM</li><li style=""margin-top:0.3em;"">Typ: </li></ul>";"<div style=""font-size:1.10em;line-height:1.7;""><h2 style=""margin:0 0 0.4em 0;"">Suicune V – Pokémon TCG</h2><p><strong>Zestaw:</strong> Evolving Skies<br><strong>Numer karty:</strong> 31<br><strong>Typ:</strong> <br><strong>Stan:</strong> NM</p><div style=""display:flex;align-items:center;margin:0.5em 0;""><img src=""https://www.pngkey.com/png/full/231-2310791_psa-grading-standards-professional-sports-authenticator.png"" alt=""PSA 10"" style=""height:24px;width:auto;margin-right:0.4em;""/><span>Wartość tej karty w ocenie PSA 10 (2025-09-09): ok. ??? PLN</span></div><p>Dlaczego warto kupić w Kartoteka.shop?</p><ul><li>Oryginalne karty Pokémon</li><li>Bezpieczna wysyłka i solidne opakowanie</li><li>Profesjonalna obsługa klienta</li></ul><p>Jeśli szukasz więcej kart z tego setu – sprawdź <a href=""https://kartoteka.shop/pl/c/Evolving-Skies"">pozostałe oferty</a>.</p></div>";8.57;PLN;1;szt.;3 dni;1;1;Suicune V 31 Evolving Skies;23%;https://sklep839679.shoparena.pl/upload/images/3/img1615.jpg
PKM-CRZ-37;Kyogre V;37;Karty Pokémon > Sword & Shield > Crown Zenith;Pokémon;"<ul style=""margin:0 0 0.7em 1.2em; padding:0; font-size:1.14em;""><li><strong>Kyogre V</strong></li><li style=""margin-top:0.3em;"">Zestaw: Crown Zenith</li><li style=""margin-top:0.3em;"">Numer karty: 37</li><li style=""margin-top:0.3em;"">Stan: NM</li><li style=""margin-top:0.3em;"">Typ: </li></ul>";"<div style=""font-size:1.10em;line-height:1.7;""><h2 style=""margin:0 0 0.4em 0;"">Kyogre V – Pokémon TCG</h2><p><strong>Zestaw:</strong> Crown Zenith<br><strong>Numer karty:</strong> 37<br><strong>Typ:</strong> <br><strong>Stan:</strong> NM</p><div style=""display:flex;align-items:center;margin:0.5em 0;""><img src=""https://www.pngkey.com/png/full/231-2310791_psa-grading-standards-professional-sports-authenticator.png"" alt=""PSA 10"" style=""height:24px;width:auto;margin-right:0.4em;""/><span>Wartość tej karty w ocenie PSA 10 (2025-09-09): ok. ??? PLN</span></div><p>Dlaczego warto kupić w Kartoteka.shop?</p><ul><li>Oryginalne karty Pokémon</li><li>Bezpieczna wysyłka i solidne opakowanie</li><li>Profesjonalna obsługa klienta</li></ul><p>Jeśli szukasz więcej kart z tego setu – sprawdź <a href=""https://kartoteka.shop/pl/c/Crown-Zenith"">pozostałe oferty</a>.</p></div>";6.38;PLN;1;szt.;3 dni;1;1;Kyogre V 37 Crown Zenith;23%;https://sklep839679.shoparena.pl/upload/images/3/img1616.jpg
PKM-CRE-46;Ice Rider Calyrex VMAX;46;Karty Pokémon > Sword & Shield > Chilling Reign;Pokémon;"<ul style=""margin:0 0 0.7em 1.2em; padding:0; font-size:1.14em;""><li><strong>Ice Rider Calyrex VMAX</strong></li><li style=""margin-top:0.3em;"">Zestaw: Chilling Reign</li><li style=""margin-top:0.3em;"">Numer karty: 46</li><li style=""margin-top:0.3em;"">Stan: NM</li><li style=""margin-top:0.3em;"">Typ: </li></ul>";"<div style=""font-size:1.10em;line-height:1.7;""><h2 style=""margin:0 0 0.4em 0;"">Ice Rider Calyrex VMAX – Pokémon TCG</h2><p><strong>Zestaw:</strong> Chilling Reign<br><strong>Numer karty:</strong> 46<br><strong>Typ:</strong> <br><strong>Stan:</strong> NM</p><div style=""display:flex;align-items:center;margin:0.5em 0;""><img src=""https://www.pngkey.com/png/full/231-2310791_psa-grading-standards-professional-sports-authenticator.png"" alt=""PSA 10"" style=""height:24px;width:auto;margin-right:0.4em;""/><span>Wartość tej karty w ocenie PSA 10 (2025-09-09): ok. ??? PLN</span></div><p>Dlaczego warto kupić w Kartoteka.shop?</p><ul><li>Oryginalne karty Pokémon</li><li>Bezpieczna wysyłka i solidne opakowanie</li><li>Profesjonalna obsługa klienta</li></ul><p>Jeśli szukasz więcej kart z tego setu – sprawdź <a href=""https://kartoteka.shop/pl/c/Chilling-Reign"">pozostałe oferty</a>.</p></div>";6.69;PLN;1;szt.;3 dni;2;1;Ice Rider Calyrex VMAX 46 Chilling Reign;23%;https://sklep839679.shoparena.pl/upload/images/3/img1617.jpg
PKM-FST-201;Dodrio V;201;Karty Pokémon > Sword & Shield > Fusion Strike;Pokémon;"<ul style=""margin:0 0 0.7em 1.2em; padding:0; font-size:1.14em;""><li><strong>Dodrio V</strong></li><li style=""margin-top:0.3em;"">Zestaw: Fusion Strike</li><li style=""margin-top:0.3em;"">Numer karty: 201</li><li style=""margin-top:0.3em;"">Stan: NM</li><li style=""margin-top:0.3em;"">Typ: </li></ul>";"<div style=""font-size:1.10em;line-height:1.7;""><h2 style=""margin:0 0 0.4em 0;"">Dodrio V – Pokémon TCG</h2><p><strong>Zestaw:</strong> Fusion Strike<br><strong>Numer karty:</strong> 201<br><strong>Typ:</strong> <br><strong>Stan:</strong> NM</p><div style=""display:flex;align-items:center;margin:0.5em 0;""><img src=""https://www.pngkey.com/png/full/231-2310791_psa-grading-standards-professional-sports-authenticator.png"" alt=""PSA 10"" style=""height:24px;width:auto;margin-right:0.4em;""/><span>Wartość tej karty w ocenie PSA 10 (2025-09-09): ok. ??? PLN</span></div><p>Dlaczego warto kupić w Kartoteka.shop?</p><ul><li>Oryginalne karty Pokémon</li><li>Bezpieczna wysyłka i solidne opakowanie</li><li>Profesjonalna obsługa klienta</li></ul><p>Jeśli szukasz więcej kart z tego setu – sprawdź <a href=""https://kartoteka.shop/pl/c/Fusion-Strike"">pozostałe oferty</a>.</p></div>";5.07;PLN;1;szt.;3 dni;1;1;Dodrio V 201 Fusion Strike;23%;https://sklep839679.shoparena.pl/upload/images/3/img1618.jpg
PKM-PR-SW-219;Boltund V;219;Karty Pokémon > Sword & Shield > SWSH Black Star Promos;Pokémon;"<ul style=""margin:0 0 0.7em 1.2em; padding:0; font-size:1.14em;""><li><strong>Boltund V</strong></li><li style=""margin-top:0.3em;"">Zestaw: SWSH Black Star Promos</li><li style=""margin-top:0.3em;"">Numer karty: 219</li><li style=""margin-top:0.3em;"">Stan: NM</li><li style=""margin-top:0.3em;"">Typ: </li></ul>";"<div style=""font-size:1.10em;line-height:1.7;""><h2 style=""margin:0 0 0.4em 0;"">Boltund V – Pokémon TCG</h2><p><strong>Zestaw:</strong> SWSH Black Star Promos<br><strong>Numer karty:</strong> 219<br><strong>Typ:</strong> <br><strong>Stan:</strong> NM</p><div style=""display:flex;align-items:center;margin:0.5em 0;""><img src=""https://www.pngkey.com/png/full/231-2310791_psa-grading-standards-professional-sports-authenticator.png"" alt=""PSA 10"" style=""height:24px;width:auto;margin-right:0.4em;""/><span>Wartość tej karty w ocenie PSA 10 (2025-09-09): ok. ??? PLN</span></div><p>Dlaczego warto kupić w Kartoteka.shop?</p><ul><li>Oryginalne karty Pokémon</li><li>Bezpieczna wysyłka i solidne opakowanie</li><li>Profesjonalna obsługa klienta</li></ul><p>Jeśli szukasz więcej kart z tego setu – sprawdź <a href=""https://kartoteka.shop/pl/c/SWSH-Black-Star-Promos"">pozostałe oferty</a>.</p></div>";2.45;PLN;1;szt.;3 dni;1;1;Boltund V 219 SWSH Black Star Promos;23%;https://sklep839679.shoparena.pl/upload/images/3/img1619.jpg
PKM-CRZ-120;Greedent V;120;Karty Pokémon > Sword & Shield > Crown Zenith;Pokémon;"<ul style=""margin:0 0 0.7em 1.2em; padding:0; font-size:1.14em;""><li><strong>Greedent V</strong></li><li style=""margin-top:0.3em;"">Zestaw: Crown Zenith</li><li style=""margin-top:0.3em;"">Numer karty: 120</li><li style=""margin-top:0.3em;"">Stan: NM</li><li style=""margin-top:0.3em;"">Typ: </li></ul>";"<div style=""font-size:1.10em;line-height:1.7;""><h2 style=""margin:0 0 0.4em 0;"">Greedent V – Pokémon TCG</h2><p><strong>Zestaw:</strong> Crown Zenith<br><strong>Numer karty:</strong> 120<br><strong>Typ:</strong> <br><strong>Stan:</strong> NM</p><div style=""display:flex;align-items:center;margin:0.5em 0;""><img src=""https://www.pngkey.com/png/full/231-2310791_psa-grading-standards-professional-sports-authenticator.png"" alt=""PSA 10"" style=""height:24px;width:auto;margin-right:0.4em;""/><span>Wartość tej karty w ocenie PSA 10 (2025-09-09): ok. ??? PLN</span></div><p>Dlaczego warto kupić w Kartoteka.shop?</p><ul><li>Oryginalne karty Pokémon</li><li>Bezpieczna wysyłka i solidne opakowanie</li><li>Profesjonalna obsługa klienta</li></ul><p>Jeśli szukasz więcej kart z tego setu – sprawdź <a href=""https://kartoteka.shop/pl/c/Crown-Zenith"">pozostałe oferty</a>.</p></div>";4.49;PLN;1;szt.;3 dni;1;1;Greedent V 120 Crown Zenith;23%;https://sklep839679.shoparena.pl/upload/images/3/img1620.jpg
PKM-LOR-49;Kyurem VMAX;49;Karty Pokémon > Sword & Shield > Lost Origin;Pokémon;"<ul style=""margin:0 0 0.7em 1.2em; padding:0; font-size:1.14em;""><li><strong>Kyurem VMAX</strong></li><li style=""margin-top:0.3em;"">Zestaw: Lost Origin</li><li style=""margin-top:0.3em;"">Numer karty: 49</li><li style=""margin-top:0.3em;"">Stan: NM</li><li style=""margin-top:0.3em;"">Typ: </li></ul>";"<div style=""font-size:1.10em;line-height:1.7;""><h2 style=""margin:0 0 0.4em 0;"">Kyurem VMAX – Pokémon TCG</h2><p><strong>Zestaw:</strong> Lost Origin<br><strong>Numer karty:</strong> 49<br><strong>Typ:</strong> <br><strong>Stan:</strong> NM</p><div style=""display:flex;align-items:center;margin:0.5em 0;""><img src=""https://www.pngkey.com/png/full/231-2310791_psa-grading-standards-professional-sports-authenticator.png"" alt=""PSA 10"" style=""height:24px;width:auto;margin-right:0.4em;""/><span>Wartość tej karty w ocenie PSA 10 (2025-09-09): ok. ??? PLN</span></div><p>Dlaczego warto kupić w Kartoteka.shop?</p><ul><li>Oryginalne karty Pokémon</li><li>Bezpieczna wysyłka i solidne opakowanie</li><li>Profesjonalna obsługa klienta</li></ul><p>Jeśli szukasz więcej kart z tego setu – sprawdź <a href=""https://kartoteka.shop/pl/c/Lost-Origin"">pozostałe oferty</a>.</p></div>";7.63;PLN;1;szt.;3 dni;1;1;Kyurem VMAX 49 Lost Origin;23%;https://sklep839679.shoparena.pl/upload/images/3/img1621.jpg
